contestId,index,name,type,tags,rating,points,solvedCount
1203,C,Common Divisors,PROGRAMMING,"['implementation', 'math']",1300.0,,22903
1203,B,Equal Rectangles,PROGRAMMING,"['greedy', 'math']",1200.0,,16642
1203,A,Circle of Students,PROGRAMMING,['implementation'],1000.0,,17441
1202,F,You Are Given Some Letters...,PROGRAMMING,"['binary search', 'implementation', 'math']",2700.0,,517
1202,E,You Are Given Some Strings...,PROGRAMMING,"['brute force', 'string suffix structures', 'strings']",2400.0,,2588
1202,D,Print a 1337-string...,PROGRAMMING,"['combinatorics', 'constructive algorithms', 'math', 'strings']",1900.0,,5314
1202,C,You Are Given a WASD-string...,PROGRAMMING,"['brute force', 'data structures', 'dp', 'greedy', 'implementation', 'math', 'strings']",2100.0,,2714
1202,B,You Are Given a Decimal String...,PROGRAMMING,"['brute force', 'dp', 'shortest paths']",1700.0,,4775
1202,A,You Are Given Two Binary Strings...,PROGRAMMING,"['bitmasks', 'greedy']",1100.0,,10390
1201,E2,Knightmare (hard),PROGRAMMING,"['graphs', 'interactive', 'shortest paths']",3000.0,1000.0,160
1201,E1,Knightmare (easy),PROGRAMMING,"['graphs', 'interactive', 'shortest paths']",2900.0,2000.0,142
1201,D,Treasure Hunting,PROGRAMMING,"['binary search', 'dp', 'greedy', 'implementation']",2100.0,2000.0,2488
1201,C,Maximum Median,PROGRAMMING,"['binary search', 'greedy', 'math', 'sortings']",1400.0,1500.0,29738
1201,B,Zero Array,PROGRAMMING,"['greedy', 'math']",1500.0,1000.0,23153
1201,A,Important Exam,PROGRAMMING,"['implementation', 'strings']",900.0,500.0,16638
1200,F,Graph Traveler,PROGRAMMING,"['brute force', 'data structures', 'dfs and similar', 'dp', 'graphs', 'implementation', 'math', 'number theory']",2300.0,2500.0,1146
1200,E,Compress Words,PROGRAMMING,"['brute force', 'hashing', 'implementation', 'string suffix structures', 'strings']",2000.0,2000.0,8780
1200,D,White Lines,PROGRAMMING,"['brute force', 'data structures', 'dp', 'implementation', 'two pointers']",1900.0,2000.0,4349
1200,C,Round Corridor,PROGRAMMING,"['math', 'number theory']",1400.0,1250.0,10224
1200,B,Block Adventure,PROGRAMMING,"['dp', 'greedy']",1200.0,1000.0,14377
1200,A,Hotelier,PROGRAMMING,"['brute force', 'data structures', 'implementation']",800.0,500.0,21406
1199,B,Water Lily,PROGRAMMING,"['geometry', 'math']",1000.0,750.0,21870
1199,A,City Day,PROGRAMMING,['implementation'],1000.0,500.0,15934
1198,F,GCD Groups 2,PROGRAMMING,"['greedy', 'number theory', 'probabilities']",2900.0,2250.0,1052
1198,E,Rectangle Painting 2,PROGRAMMING,"['flows', 'graph matchings', 'graphs']",2500.0,1750.0,1247
1198,D,Rectangle Painting 1,PROGRAMMING,['dp'],2300.0,1500.0,3632
1198,C,Matching vs  Independent Set,PROGRAMMING,"['constructive algorithms', 'graphs', 'greedy', 'sortings']",2000.0,1250.0,3938
1198,B,Welfare State,PROGRAMMING,"['binary search', 'brute force', 'data structures', 'sortings']",1600.0,750.0,9804
1198,A,MP3,PROGRAMMING,"['sortings', 'two pointers']",1600.0,500.0,9779
1197,F,Coloring Game,PROGRAMMING,"['dp', 'games', 'matrices']",2700.0,,325
1197,E,Culture Code,PROGRAMMING,"['binary search', 'combinatorics', 'data structures', 'dp', 'shortest paths', 'sortings']",2300.0,,1809
1197,D,Yet Another Subarray Problem,PROGRAMMING,"['dp', 'greedy', 'math']",1900.0,,5681
1197,C,Array Splitting,PROGRAMMING,"['greedy', 'sortings']",1400.0,,14770
1197,B,Pillars,PROGRAMMING,"['greedy', 'implementation']",1000.0,,14276
1197,A,DIY Wooden Ladder,PROGRAMMING,"['greedy', 'math', 'sortings']",900.0,,13839
1196,F,K-th Path,PROGRAMMING,"['brute force', 'constructive algorithms', 'shortest paths', 'sortings']",2200.0,,3009
1196,E,Connected Component on a Chessboard,PROGRAMMING,"['constructive algorithms', 'implementation']",1800.0,,3876
1196,D2,RGB Substring (hard version),PROGRAMMING,"['data structures', 'dp', 'implementation', 'two pointers']",1600.0,,10280
1196,D1,RGB Substring (easy version),PROGRAMMING,['implementation'],1500.0,,10987
1196,C,Robot Breakout,PROGRAMMING,['implementation'],1500.0,,9695
1196,B,Odd Sum Segments,PROGRAMMING,"['constructive algorithms', 'math']",1200.0,,17330
1196,A,Three Piles of Candies,PROGRAMMING,"['brute force', 'constructive algorithms', 'math']",800.0,,28838
1195,F,Geometers Anonymous Club,PROGRAMMING,"['data structures', 'geometry', 'math', 'sortings']",2500.0,3500.0,977
1195,E,OpenStreetMap,PROGRAMMING,"['data structures', 'two pointers']",2100.0,3000.0,3428
1195,D2,Submarine in the Rybinsk Sea (hard edition),PROGRAMMING,"['combinatorics', 'math', 'number theory']",1800.0,1500.0,4826
1195,D1,Submarine in the Rybinsk Sea (easy edition),PROGRAMMING,"['combinatorics', 'math', 'number theory']",1500.0,1000.0,8108
1195,C,Basketball Exercise,PROGRAMMING,['dp'],1400.0,1500.0,31757
1195,B,Sport Mafia,PROGRAMMING,"['binary search', 'brute force', 'math']",1000.0,1000.0,21336
1195,A,Drinks Choosing,PROGRAMMING,"['greedy', 'math']",1000.0,500.0,13912
1194,G,Another Meme Problem,PROGRAMMING,['dp'],2700.0,,314
1194,F,Crossword Expert,PROGRAMMING,"['combinatorics', 'dp', 'number theory', 'probabilities', 'two pointers']",2400.0,,1147
1194,E,Count The Rectangles,PROGRAMMING,"['bitmasks', 'brute force', 'data structures', 'geometry', 'sortings']",2200.0,,2003
1194,D,1-2-K Game,PROGRAMMING,"['games', 'math']",1700.0,,6968
1194,C,From S To T,PROGRAMMING,"['implementation', 'strings']",1300.0,,14212
1194,B,Yet Another Crosses Problem,PROGRAMMING,['implementation'],1300.0,,10610
1194,A,Remove a Progression,PROGRAMMING,['math'],800.0,,17088
1191,B,Tokitsukaze and Mahjong,PROGRAMMING,"['brute force', 'implementation']",1200.0,1000.0,9771
1191,A,Tokitsukaze and Enhancement,PROGRAMMING,['brute force'],800.0,500.0,18776
1190,F,Tokitsukaze and Powers,PROGRAMMING,"['number theory', 'probabilities']",3400.0,2750.0,105
1190,E,Tokitsukaze and Explosion,PROGRAMMING,"['binary search', 'greedy']",3100.0,2250.0,252
1190,D,Tokitsukaze and Strange Rectangle,PROGRAMMING,"['data structures', 'divide and conquer', 'sortings', 'two pointers']",2000.0,1500.0,2531
1190,C,Tokitsukaze and Duel,PROGRAMMING,"['brute force', 'games', 'greedy']",2300.0,1500.0,2168
1190,B,"Tokitsukaze, CSL and Stone Game",PROGRAMMING,['games'],1800.0,1000.0,6705
1190,A,Tokitsukaze and Discard Items,PROGRAMMING,"['implementation', 'two pointers']",1400.0,500.0,9714
1189,C,Candies!,PROGRAMMING,"['data structures', 'dp', 'implementation', 'math']",1400.0,1250.0,10929
1189,B,Number Circle,PROGRAMMING,"['greedy', 'math', 'sortings']",1100.0,1000.0,15009
1189,A,Keanu Reeves,PROGRAMMING,['strings'],800.0,500.0,15786
1188,E,Problem from Red Panda,PROGRAMMING,['combinatorics'],3300.0,2500.0,279
1188,D,Make Equal,PROGRAMMING,['dp'],3100.0,2250.0,868
1188,C,Array Beauty,PROGRAMMING,['dp'],2500.0,1750.0,2037
1188,B,Count Pairs,PROGRAMMING,"['math', 'matrices', 'number theory', 'two pointers']",2300.0,1250.0,4984
1188,A2,Add on a Tree: Revolution,PROGRAMMING,"['constructive algorithms', 'dfs and similar', 'implementation', 'trees']",2500.0,750.0,1286
1188,A1,Add on a Tree,PROGRAMMING,['trees'],1600.0,250.0,8807
1187,G,Gang Up,PROGRAMMING,"['flows', 'graphs']",2500.0,,651
1187,F,Expected Square Beauty,PROGRAMMING,"['dp', 'math', 'probabilities']",2500.0,,1038
1187,E,Tree Painting,PROGRAMMING,"['dfs and similar', 'dp', 'trees']",2100.0,,10181
1187,D,Subarray Sorting,PROGRAMMING,"['data structures', 'sortings']",2400.0,,2900
1187,C,Vasya And Array,PROGRAMMING,"['constructive algorithms', 'greedy', 'implementation']",1800.0,,6659
1187,B,Letters Shop,PROGRAMMING,"['binary search', 'implementation', 'strings']",1300.0,,12713
1187,A,Stickers and Toys,PROGRAMMING,['math'],900.0,,15312
1186,F,Vus the Cossack and a Graph,PROGRAMMING,"['dfs and similar', 'graphs', 'greedy', 'implementation']",2400.0,3000.0,852
1186,E,Vus the Cossack and a Field,PROGRAMMING,"['divide and conquer', 'implementation', 'math']",2500.0,2500.0,661
1186,D,Vus the Cossack and Numbers,PROGRAMMING,"['constructive algorithms', 'greedy', 'math']",1500.0,1750.0,9235
1186,C,Vus the Cossack and Strings,PROGRAMMING,"['implementation', 'math']",1800.0,1500.0,6392
1186,A,Vus the Cossack and a Contest,PROGRAMMING,['implementation'],800.0,500.0,41184
1185,G2,Playlist for Polycarp (hard version),PROGRAMMING,"['combinatorics', 'dp']",2600.0,750.0,848
1185,G1,Playlist for Polycarp (easy version),PROGRAMMING,"['bitmasks', 'combinatorics', 'dp']",2100.0,2750.0,3122
1185,F,Two Pizzas,PROGRAMMING,"['bitmasks', 'brute force']",2100.0,2750.0,2174
1185,E,Polycarp and Snakes,PROGRAMMING,"['brute force', 'implementation']",2000.0,2250.0,2770
1185,D,Extra Element,PROGRAMMING,"['implementation', 'math']",1700.0,2000.0,6968
1185,C2,Exam in BerSU (hard version),PROGRAMMING,"['brute force', 'data structures', 'greedy', 'math']",1700.0,750.0,7719
1185,C1,Exam in BerSU (easy version),PROGRAMMING,"['greedy', 'sortings']",1200.0,1000.0,11745
1185,B,Email from Polycarp,PROGRAMMING,"['implementation', 'strings']",1200.0,1000.0,13996
1185,A,Ropewalkers,PROGRAMMING,['math'],800.0,500.0,15221
1184,E3,Daleks' Invasion (hard),PROGRAMMING,"['data structures', 'dsu', 'graphs', 'trees']",2400.0,,644
1184,E2,Daleks' Invasion (medium),PROGRAMMING,"['dfs and similar', 'graphs', 'shortest paths', 'trees']",2100.0,,1025
1184,E1,Daleks' Invasion (easy),PROGRAMMING,"['graphs', 'trees']",1900.0,,1776
1184,D2,Parallel Universes (Hard),PROGRAMMING,"['math', 'matrices']",3100.0,,120
1184,D1,Parallel Universes (Easy),PROGRAMMING,['implementation'],1600.0,,2731
1184,C3,Heidi and the Turing Test (Hard),PROGRAMMING,[],3200.0,,44
1184,C2,Heidi and the Turing Test (Medium),PROGRAMMING,['data structures'],2200.0,,655
1184,C1,Heidi and the Turing Test (Easy),PROGRAMMING,['implementation'],1600.0,,2514
1184,B3,The Doctor Meets Vader (Hard),PROGRAMMING,"['flows', 'shortest paths']",2700.0,,232
1184,B2,The Doctor Meets Vader (Medium),PROGRAMMING,"['flows', 'graph matchings', 'graphs', 'shortest paths', 'sortings']",2200.0,,646
1184,B1,The Doctor Meets Vader (Easy),PROGRAMMING,"['binary search', 'sortings']",1400.0,,5997
1184,A3,Heidi Learns Hashing (Hard),PROGRAMMING,"['fft', 'math', 'number theory']",3100.0,,154
1184,A2,Heidi Learns Hashing (Medium),PROGRAMMING,"['brute force', 'number theory']",2100.0,,1051
1184,A1,Heidi Learns Hashing (Easy),PROGRAMMING,"['brute force', 'math', 'number theory']",1200.0,,6323
1183,H,Subsequences (hard version),PROGRAMMING,"['dp', 'strings']",1900.0,,3474
1183,G,Candy Box (hard version),PROGRAMMING,"['greedy', 'implementation', 'sortings']",2000.0,,2580
1183,F,Topforces Strikes Back,PROGRAMMING,"['brute force', 'math', 'sortings']",2100.0,,2198
1183,E,Subsequences (easy version),PROGRAMMING,"['dp', 'graphs', 'implementation', 'shortest paths']",2000.0,,5274
1183,D,Candy Box (easy version),PROGRAMMING,"['greedy', 'sortings']",1400.0,,18224
1183,C,Computer Game,PROGRAMMING,"['binary search', 'math']",1400.0,,14805
1183,B,Equalize Prices,PROGRAMMING,['math'],900.0,,19435
1183,A,Nearest Interesting Number,PROGRAMMING,['implementation'],800.0,,26598
1182,F,Maximum Sine,PROGRAMMING,"['binary search', 'data structures', 'number theory']",2700.0,2750.0,385
1182,E,Product Oriented Recurrence,PROGRAMMING,"['dp', 'math', 'matrices', 'number theory']",2300.0,2250.0,3166
1182,D,Complete Mirror,PROGRAMMING,"['constructive algorithms', 'dfs and similar', 'dp', 'hashing', 'implementation', 'trees']",2400.0,2000.0,985
1182,C,Beautiful Lyrics,PROGRAMMING,"['data structures', 'greedy', 'strings']",1700.0,1250.0,4509
1182,B,Plus from Picture,PROGRAMMING,"['dfs and similar', 'implementation', 'strings']",1300.0,750.0,11722
1182,A,Filling Shapes,PROGRAMMING,"['dp', 'math']",1000.0,500.0,34365
1181,E2,A Story of One Country (Hard),PROGRAMMING,"['brute force', 'greedy', 'sortings']",3000.0,750.0,330
1181,E1,A Story of One Country (Easy),PROGRAMMING,"['brute force', 'divide and conquer', 'sortings']",2500.0,2000.0,555
1181,D,Irrigation,PROGRAMMING,"['binary search', 'data structures', 'implementation', 'sortings', 'trees', 'two pointers']",2200.0,1750.0,2638
1181,C,Flag,PROGRAMMING,"['brute force', 'combinatorics', 'dp', 'implementation']",1900.0,1500.0,3329
1181,B,Split a Number,PROGRAMMING,"['greedy', 'implementation', 'strings']",1500.0,1000.0,6520
1181,A,Chunga-Changa,PROGRAMMING,"['greedy', 'math']",1000.0,500.0,14485
1180,B,Nick and Array,PROGRAMMING,"['greedy', 'implementation']",1500.0,1000.0,9965
1180,A,Alex and a Rhombus,PROGRAMMING,"['dp', 'implementation', 'math']",800.0,500.0,26822
1179,E,Alesya and Discrete Math,PROGRAMMING,"['divide and conquer', 'interactive']",3200.0,2250.0,192
1179,D,Fedor Runs for President,PROGRAMMING,"['data structures', 'dp', 'trees']",2700.0,1750.0,1003
1179,C,Serge and Dining Room,PROGRAMMING,"['binary search', 'data structures', 'graph matchings', 'greedy', 'implementation', 'math', 'trees']",2200.0,1500.0,2299
1179,B,Tolik and His Uncle,PROGRAMMING,['constructive algorithms'],1800.0,1000.0,4518
1179,A,Valeriy and Deque,PROGRAMMING,"['data structures', 'implementation']",1500.0,500.0,11465
1178,H,Stock Exchange,PROGRAMMING,"['binary search', 'flows', 'graphs']",3500.0,4000.0,287
1178,G,The Awesomest Vertex,PROGRAMMING,"['data structures', 'dfs and similar']",3000.0,3250.0,581
1178,F2,Long Colorful Strip,PROGRAMMING,['dp'],2600.0,1500.0,1016
1178,F1,Short Colorful Strip,PROGRAMMING,"['combinatorics', 'dfs and similar', 'dp']",2200.0,1500.0,2251
1178,E,Archaeology,PROGRAMMING,"['brute force', 'constructive algorithms', 'greedy', 'strings']",1900.0,2000.0,4457
1178,D,Prime Graph,PROGRAMMING,"['constructive algorithms', 'greedy', 'math', 'number theory']",1500.0,1750.0,7764
1178,C,Tiles,PROGRAMMING,"['combinatorics', 'greedy', 'math']",1300.0,1250.0,12846
1178,B,WOW Factor,PROGRAMMING,"['dp', 'strings']",1300.0,750.0,19310
1178,A,Prime Minister,PROGRAMMING,['greedy'],800.0,500.0,11106
1177,B,Digits Sequence (Hard Edition),PROGRAMMING,"['binary search', 'divide and conquer', 'implementation']",1800.0,1000.0,2797
1177,A,Digits Sequence (Easy Edition),PROGRAMMING,['implementation'],1000.0,500.0,6295
1176,F,Destroy it!,PROGRAMMING,"['dp', 'implementation', 'sortings']",2100.0,,2233
1176,E,Cover it!,PROGRAMMING,"['dfs and similar', 'dsu', 'graphs', 'shortest paths', 'trees']",1700.0,,12814
1176,D,Recover it!,PROGRAMMING,"['dfs and similar', 'graphs', 'greedy', 'number theory', 'sortings']",1800.0,,5558
1176,C,Lose it!,PROGRAMMING,"['dp', 'greedy', 'implementation']",1300.0,,14836
1176,B,Merge it!,PROGRAMMING,['math'],1100.0,,17992
1176,A,Divide it!,PROGRAMMING,"['brute force', 'greedy', 'implementation']",800.0,,24289
1175,G,Yet Another Partiton Problem,PROGRAMMING,"['data structures', 'divide and conquer', 'dp', 'geometry', 'two pointers']",3000.0,,628
1175,F,The Number of Subpermutations,PROGRAMMING,"['brute force', 'data structures', 'divide and conquer', 'hashing', 'math']",2500.0,,2466
1175,E,Minimal Segment Cover,PROGRAMMING,"['data structures', 'dfs and similar', 'divide and conquer', 'dp', 'greedy', 'implementation', 'trees']",2200.0,,4308
1175,D,Array Splitting,PROGRAMMING,"['greedy', 'sortings']",1900.0,,6839
1175,C,Electrification,PROGRAMMING,"['binary search', 'brute force', 'greedy']",1600.0,,7115
1175,B,Catch Overflow!,PROGRAMMING,"['data structures', 'expression parsing', 'implementation']",1600.0,,11669
1175,A,From Hero to Zero,PROGRAMMING,"['implementation', 'math']",900.0,,19237
1174,F,Ehab and the Big Finale,PROGRAMMING,"['constructive algorithms', 'divide and conquer', 'graphs', 'implementation', 'interactive', 'trees']",2400.0,2500.0,1886
1174,E,Ehab and the Expected GCD Problem,PROGRAMMING,"['combinatorics', 'dp', 'math', 'number theory']",2500.0,2500.0,1710
1174,D,Ehab and the Expected XOR Problem,PROGRAMMING,"['bitmasks', 'constructive algorithms']",1900.0,1750.0,4931
1174,C,Ehab and a Special Coloring Problem,PROGRAMMING,"['constructive algorithms', 'number theory']",1300.0,1500.0,12550
1174,B,Ehab Is an Odd Person,PROGRAMMING,['sortings'],1200.0,1000.0,16442
1174,A,Ehab Fails to Be Thanos,PROGRAMMING,"['constructive algorithms', 'greedy', 'sortings']",1000.0,500.0,18700
1173,B,Nauuo and Chess,PROGRAMMING,"['constructive algorithms', 'greedy']",1100.0,1000.0,9379
1173,A,Nauuo and Votes,PROGRAMMING,['greedy'],800.0,500.0,17041
1172,F,Nauuo and Bug,PROGRAMMING,['data structures'],3300.0,2750.0,576
1172,E,Nauuo and ODT,PROGRAMMING,['data structures'],3300.0,2500.0,349
1172,D,Nauuo and Portals,PROGRAMMING,['constructive algorithms'],2900.0,1750.0,541
1172,C2,Nauuo and Pictures (hard version),PROGRAMMING,"['dp', 'probabilities']",2600.0,750.0,950
1172,C1,Nauuo and Pictures (easy version),PROGRAMMING,"['dp', 'probabilities']",2300.0,750.0,1179
1172,B,Nauuo and Circle,PROGRAMMING,"['combinatorics', 'dfs and similar', 'dp', 'trees']",1900.0,750.0,4317
1172,A,Nauuo and Cards,PROGRAMMING,"['greedy', 'implementation']",1800.0,500.0,5119
1169,B,Pairs,PROGRAMMING,"['graphs', 'implementation']",1500.0,1000.0,10460
1169,A,Circle Metro,PROGRAMMING,"['implementation', 'math']",900.0,500.0,12510
1168,E,Xor Permutations,PROGRAMMING,"['constructive algorithms', 'math']",3100.0,2500.0,420
1168,D,Anagram Paths,PROGRAMMING,"['dp', 'implementation', 'trees']",3000.0,2000.0,425
1168,C,And Reachability,PROGRAMMING,"['bitmasks', 'dp']",2200.0,1500.0,2656
1168,B,Good Triple,PROGRAMMING,"['brute force', 'two pointers']",1900.0,1000.0,3743
1168,A,Increasing by Modulo,PROGRAMMING,"['binary search', 'greedy']",1700.0,500.0,7374
1167,G,Low Budget Inception,PROGRAMMING,"['brute force', 'geometry']",3100.0,,164
1167,F,Scalar Queries,PROGRAMMING,"['combinatorics', 'data structures', 'math', 'sortings']",2300.0,,1777
1167,E,Range Deleting,PROGRAMMING,"['binary search', 'combinatorics', 'data structures', 'two pointers']",2100.0,,2831
1167,D,Bicolored RBS,PROGRAMMING,"['constructive algorithms', 'greedy']",1500.0,,7273
1167,C,News Distribution,PROGRAMMING,"['dfs and similar', 'dsu', 'graphs']",1400.0,,23115
1167,B,Lost Numbers,PROGRAMMING,"['brute force', 'divide and conquer', 'interactive', 'math']",1400.0,,14829
1167,A,Telephone Number,PROGRAMMING,"['brute force', 'greedy', 'strings']",800.0,,20050
1166,F,Vicky's Delivery Service,PROGRAMMING,"['data structures', 'dsu', 'graphs', 'hashing']",2400.0,3000.0,789
1166,E,The LCMs Must be Large,PROGRAMMING,"['bitmasks', 'brute force', 'constructive algorithms', 'math', 'number theory']",2100.0,2500.0,2934
1166,D,Cute Sequences,PROGRAMMING,"['binary search', 'brute force', 'greedy', 'math']",2200.0,2250.0,2251
1166,C,A Tale of Two Lands,PROGRAMMING,"['binary search', 'sortings', 'two pointers']",1500.0,1500.0,10735
1166,B,All the Vowels Please,PROGRAMMING,"['constructive algorithms', 'math', 'number theory']",1100.0,1000.0,11814
1166,A,Silent Classroom,PROGRAMMING,"['combinatorics', 'greedy']",900.0,500.0,14801
1165,F2,Microtransactions (hard version),PROGRAMMING,"['binary search', 'greedy', 'implementation']",2000.0,,2387
1165,F1,Microtransactions (easy version),PROGRAMMING,"['binary search', 'greedy']",2000.0,,2079
1165,E,Two Arrays and Sum of Functions,PROGRAMMING,"['greedy', 'math', 'sortings']",1600.0,,9454
1165,D,Almost All Divisors,PROGRAMMING,"['math', 'number theory']",1600.0,,18396
1165,C,Good String,PROGRAMMING,['greedy'],1300.0,,13941
1165,B,Polycarp Training,PROGRAMMING,"['data structures', 'greedy', 'sortings']",1000.0,,23221
1165,A,Remainder,PROGRAMMING,"['implementation', 'math']",1100.0,,14454
1163,F,Indecisive Taxi Fee,PROGRAMMING,"['data structures', 'graphs', 'shortest paths']",3000.0,3250.0,1208
1163,E,Magical Permutation,PROGRAMMING,"['bitmasks', 'brute force', 'constructive algorithms', 'data structures', 'graphs', 'math']",2400.0,2750.0,887
1163,D,Mysterious Code,PROGRAMMING,"['dp', 'strings']",2100.0,2250.0,1461
1163,C2,Power Transmission (Hard Edition),PROGRAMMING,"['data structures', 'geometry', 'implementation', 'math']",1900.0,750.0,3890
1163,C1,Power Transmission (Easy Edition),PROGRAMMING,"['brute force', 'geometry']",1900.0,1000.0,3517
1163,B2,Cat Party (Hard Edition),PROGRAMMING,"['data structures', 'implementation']",1600.0,500.0,7531
1163,B1,Cat Party (Easy Edition),PROGRAMMING,"['data structures', 'implementation']",1500.0,750.0,7232
1163,A,Eating Soup,PROGRAMMING,"['greedy', 'math']",900.0,500.0,13636
1162,B,Double Matrix,PROGRAMMING,"['brute force', 'greedy']",1400.0,1000.0,5969
1162,A,Zoning Restrictions Again,PROGRAMMING,['implementation'],800.0,500.0,8558
1159,B,Expansion coefficient of the array,PROGRAMMING,"['implementation', 'math']",1300.0,750.0,7369
1159,A,A pile of stones,PROGRAMMING,"['implementation', 'math']",800.0,500.0,13216
1158,F,Density of subarrays,PROGRAMMING,"['dp', 'math']",3500.0,2750.0,476
1158,E,Strange device,PROGRAMMING,"['binary search', 'interactive', 'math', 'trees']",3400.0,2250.0,167
1158,D,Winding polygonal line,PROGRAMMING,"['constructive algorithms', 'geometry', 'greedy', 'math']",2600.0,1500.0,915
1158,C,Permutation recovery,PROGRAMMING,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'math', 'sortings']",2100.0,1250.0,2078
1158,B,The minimal unique substring,PROGRAMMING,"['constructive algorithms', 'math', 'strings']",2200.0,1000.0,2351
1158,A,The Party and Sweets,PROGRAMMING,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math', 'sortings', 'two pointers']",1500.0,500.0,7957
1157,G,Inverse of Rows and Columns,PROGRAMMING,"['brute force', 'constructive algorithms']",2200.0,,993
1157,F,Maximum Balanced Circle,PROGRAMMING,"['constructive algorithms', 'dp', 'greedy', 'two pointers']",2000.0,,2832
1157,E,Minimum Array,PROGRAMMING,"['binary search', 'data structures', 'greedy']",1700.0,,9014
1157,D,N Problems During K Days,PROGRAMMING,"['constructive algorithms', 'greedy', 'math']",1900.0,,3936
1157,C2,Increasing Subsequence (hard version),PROGRAMMING,['greedy'],1700.0,,8648
1157,C1,Increasing Subsequence (easy version),PROGRAMMING,['greedy'],1300.0,,13251
1157,B,Long Number,PROGRAMMING,['greedy'],1300.0,,15386
1157,A,Reachable Numbers,PROGRAMMING,['implementation'],1100.0,,16338
1156,G,Optimizer,PROGRAMMING,"['graphs', 'greedy', 'hashing', 'implementation']",2700.0,,151
1156,F,Card Bag,PROGRAMMING,"['dp', 'math', 'probabilities']",2300.0,,1651
1156,E,Special Segments of Permutation,PROGRAMMING,"['data structures', 'divide and conquer', 'dsu', 'two pointers']",2200.0,,3708
1156,D,0-1-Tree,PROGRAMMING,"['dfs and similar', 'divide and conquer', 'dp', 'dsu', 'trees']",2200.0,,4421
1156,C,Match Points,PROGRAMMING,"['binary search', 'greedy', 'sortings', 'ternary search', 'two pointers']",2000.0,,6483
1156,B,Ugly Pairs,PROGRAMMING,"['dfs and similar', 'greedy', 'implementation', 'sortings', 'strings']",1800.0,,6447
1156,A,Inscribed Figures,PROGRAMMING,['geometry'],1400.0,,8510
1155,F,Delivery Oligopoly,PROGRAMMING,"['brute force', 'dp', 'graphs']",2800.0,,505
1155,E,Guess the Root,PROGRAMMING,"['brute force', 'interactive', 'math']",2200.0,,1543
1155,D,Beautiful Array,PROGRAMMING,"['brute force', 'data structures', 'divide and conquer', 'dp', 'greedy']",1900.0,,7458
1155,C,Alarm Clocks Everywhere,PROGRAMMING,"['math', 'number theory']",1300.0,,9539
1155,B,Game with Telephone Numbers,PROGRAMMING,"['games', 'greedy', 'implementation']",1200.0,,12353
1155,A,Reverse a Substring,PROGRAMMING,"['implementation', 'sortings', 'strings']",1000.0,,21669
1154,G,Minimum Possible LCM,PROGRAMMING,"['brute force', 'greedy', 'math', 'number theory']",2200.0,,3114
1154,F,Shovels Shop,PROGRAMMING,"['dp', 'greedy', 'sortings']",2100.0,,3149
1154,E,Two Teams,PROGRAMMING,"['data structures', 'implementation', 'sortings']",1800.0,,6813
1154,D,Walking Robot,PROGRAMMING,['greedy'],1500.0,,10386
1154,C,Gourmet Cat,PROGRAMMING,"['implementation', 'math']",1400.0,,10965
1154,B,Make Them Equal,PROGRAMMING,['math'],1200.0,,17305
1154,A,Restoring Three Numbers,PROGRAMMING,['math'],800.0,,82010
1153,F,Serval and Bonus Problem,PROGRAMMING,"['combinatorics', 'dp', 'math', 'probabilities']",2600.0,2750.0,886
1153,E,Serval and Snake,PROGRAMMING,"['binary search', 'brute force', 'interactive']",2200.0,2250.0,1695
1153,D,Serval and Rooted Tree,PROGRAMMING,"['binary search', 'dfs and similar', 'dp', 'greedy', 'trees']",1900.0,1750.0,5322
1153,C,Serval and Parenthesis Sequence,PROGRAMMING,"['greedy', 'strings']",1700.0,1500.0,7692
1153,B,Serval and Toy Bricks,PROGRAMMING,"['constructive algorithms', 'greedy']",1200.0,1000.0,9334
1153,A,Serval and Bus,PROGRAMMING,"['brute force', 'math']",1000.0,500.0,11876
1152,F2,Neko Rules the Catniverse (Large Version),PROGRAMMING,"['bitmasks', 'dp', 'matrices']",3000.0,750.0,826
1152,F1,Neko Rules the Catniverse (Small Version),PROGRAMMING,"['bitmasks', 'dp', 'matrices']",2800.0,2250.0,663
1152,E,Neko and Flashback,PROGRAMMING,"['constructive algorithms', 'dfs and similar', 'graphs']",2400.0,2000.0,1077
1152,D,Neko and Aki's Prank,PROGRAMMING,"['dp', 'greedy', 'trees']",2100.0,2000.0,2531
1152,C,Neko does Maths,PROGRAMMING,"['brute force', 'math', 'number theory']",1800.0,1500.0,6956
1152,B,Neko Performs Cat Furrier Transform,PROGRAMMING,"['bitmasks', 'constructive algorithms', 'dfs and similar', 'math']",1300.0,1000.0,9243
1152,A,Neko Finds Grapes,PROGRAMMING,"['greedy', 'implementation', 'math']",800.0,500.0,16025
1151,F,Sonya and Informatics,PROGRAMMING,"['combinatorics', 'dp', 'matrices', 'probabilities']",2300.0,2750.0,1350
1151,E,Number of Components,PROGRAMMING,"['combinatorics', 'data structures', 'dp', 'math']",2100.0,2250.0,3620
1151,D,Stas and the Queue at the Buffet,PROGRAMMING,"['greedy', 'math', 'sortings']",1600.0,1750.0,8870
1151,C,Problem for Nazar,PROGRAMMING,"['constructive algorithms', 'math']",1800.0,1250.0,5533
